"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.244106696E1,4.278422311E-1,-1.541057074E-1,-3.347449100E-1,5.646695481E-1
1.245102496E1,6.390024376E-1,-3.449623346E-1,-4.151476336E-1,8.364632002E-1
1.246098196E1,5.405104753E-1,-3.434268558E-1,-2.370168865E-1,6.828400865E-1
1.247093996E1,2.923780319E-1,-2.370116240E-1,1.122273642E-1,3.927523453E-1
1.248089696E1,8.025215775E-2,-7.145882249E-2,4.201651293E-1,4.336882613E-1
1.249085496E1,-1.845083052E-1,8.152948201E-2,6.560347921E-1,6.863468653E-1
1.250081296E1,-5.127484801E-1,1.980083567E-1,7.939097983E-1,9.656143542E-1
1.251076996E1,-5.662651214E-1,3.518626338E-1,7.009297138E-1,9.673499700E-1
1.252072796E1,-2.269646457E-1,2.188601124E-1,3.594739544E-1,4.781571113E-1
1.253068596E1,1.504617226E-1,4.701395273E-2,2.824731410E-2,1.601466593E-1
1.254064296E1,4.121070814E-1,7.663536251E-2,-1.843849289E-1,4.579334311E-1
1.255060096E1,4.990911385E-1,2.179140329E-2,-4.108826745E-1,6.468318189E-1
1.256055796E1,3.127251729E-1,-1.193358243E-1,-5.164179003E-1,6.154067927E-1
1.257051596E1,-4.388335347E-3,-1.566539240E-1,-5.370848840E-1,5.594817978E-1
1.258047396E1,-1.950253996E-1,-6.649687529E-2,-5.254957026E-1,5.644488235E-1
1.259043096E1,-2.115586942E-1,1.347818291E-1,-1.569375139E-1,2.958928959E-1
1.260038896E1,-8.468317777E-2,1.516644949E-1,2.115306276E-1,2.737125609E-1
1.261034696E1,-4.184995499E-1,-8.560908437E-3,4.634427112E-1,6.244952434E-1
1.262030396E1,-8.665363097E-1,-1.039488763E-1,7.695976603E-1,1.163602640E0
1.263026196E1,-8.867855099E-1,-1.023765600E-1,8.519527692E-1,1.233974482E0
1.264021896E1,-3.864132464E-1,-1.972470492E-1,2.590070951E-1,5.052784091E-1
1.265017696E1,9.584486926E-1,2.356427908E-2,-3.203981817E0,3.344350259E0
1.266013496E1,2.264421385E0,-6.722584766E-1,-3.416091903E0,4.153217977E0
1.267009196E1,1.073278068E0,-9.987605667E-1,6.765111566E-2,1.467659754E0
1.268004996E1,3.896330157E-1,4.909673095E-2,1.224208152E0,1.285655466E0
1.269000796E1,-1.391081840E-2,5.417106164E-1,1.196795821E0,1.313759544E0
1.269996496E1,-4.903855115E-1,3.592558533E-1,1.005977785E0,1.175386754E0
1.270992296E1,-5.742024243E-1,-2.126053458E-1,8.388520825E-1,1.038548157E0
