"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.028837301E0,-4.467189908E-1,-1.417097896E-1,-2.240333557E-1,5.194520822E-1
6.033748186E0,-4.542600513E-1,-8.586500585E-2,-1.817674637E-1,4.967538669E-1
6.038659801E0,-4.293606877E-1,-1.681342721E-2,-1.632022858E-2,4.299995830E-1
6.043570686E0,-3.265610337E-1,-6.806458533E-2,2.189350128E-1,3.990080655E-1
6.048480634E0,-2.167050838E-1,-2.032220662E-1,4.117412567E-1,5.077313896E-1
6.053391520E0,-8.833241463E-2,-3.218179941E-1,5.125741959E-1,6.116385723E-1
6.058303186E0,-5.543881655E-2,-3.264904022E-1,5.435819626E-1,6.365145679E-1
6.063214020E0,-6.938880682E-2,-2.629656196E-1,4.673919678E-1,5.407596279E-1
6.068124020E0,-8.201187849E-2,-1.265519261E-1,2.801818848E-1,3.181874083E-1
6.073034905E0,-9.777092934E-2,-2.931028605E-3,5.650424957E-2,1.129622759E-1
6.077946520E0,-9.972453117E-2,8.947110176E-2,-1.130895615E-1,1.753262932E-1
6.082857353E0,-1.044248343E-1,1.940494627E-1,-1.601800919E-1,2.724287096E-1
6.087767353E0,-1.641762257E-2,2.372240424E-1,-2.139616013E-1,3.198817773E-1
6.092678238E0,1.383429766E-2,2.386078984E-1,-1.699247360E-1,2.932567695E-1
6.097589853E0,-1.597422361E-2,1.936289668E-1,-5.167007446E-3,1.943554748E-1
6.102500686E0,-1.199380159E-1,1.238040030E-1,1.510772705E-1,2.292092941E-1
6.107410686E0,-3.260395527E-1,3.834478557E-2,2.585000992E-1,4.178449638E-1
6.112321572E0,-4.913293719E-1,3.553375602E-3,4.100828171E-1,6.399883554E-1
6.117233238E0,-6.640984416E-1,-1.933369040E-2,5.555639267E-1,8.660553148E-1
6.122144072E0,-7.423661947E-1,-3.552253544E-2,6.569986343E-1,9.919761202E-1
6.127054020E0,-7.788023949E-1,-1.687090099E-2,7.100238800E-1,1.054016939E0
6.131964957E0,-8.229174018E-1,2.434064448E-2,7.174501419E-1,1.092025743E0
6.136876572E0,-8.639764786E-1,4.981656373E-2,6.820926666E-1,1.101901743E0
6.141787405E0,-9.367891550E-1,7.422692329E-2,5.877304077E-1,1.108381969E0
6.146697405E0,-1.021686792E0,1.095754355E-1,4.230051041E-1,1.111208349E0
6.151608290E0,-1.123089314E0,1.347683519E-1,2.383708954E-1,1.155989965E0
6.156519905E0,-1.086544514E0,2.166817039E-1,1.099672318E-1,1.113383462E0
6.161430738E0,-9.299441576E-1,2.482121140E-1,2.545261383E-2,9.628360324E-1
6.166340738E0,-6.521598697E-1,2.941464782E-1,-2.742004395E-2,7.159514684E-1
6.171251624E0,-3.730371296E-1,2.902268171E-1,-1.093196869E-2,4.727661297E-1
6.176163238E0,-1.281465590E-1,2.654379010E-1,6.247138977E-2,3.012996754E-1
6.181074072E0,8.083030581E-2,1.462562531E-1,1.400985718E-1,2.180643018E-1
6.185984072E0,2.256403267E-1,4.506530613E-2,2.622728348E-1,3.489003851E-1
6.190894957E0,2.990510166E-1,5.157564580E-2,4.238338470E-1,5.212741003E-1
6.195806624E0,3.152599931E-1,1.121818423E-1,5.531988144E-1,6.465311727E-1
6.200717457E0,3.289459348E-1,1.834470332E-1,6.791019440E-1,7.765550156E-1
6.205627405E0,2.616748512E-1,2.295886725E-1,7.255954742E-1,8.047816341E-1
6.210538290E0,1.355580091E-1,2.912046313E-1,7.337074280E-1,8.009386375E-1
6.215449957E0,5.876302719E-3,3.327079117E-1,7.037687302E-1,7.784725499E-1
6.220360790E0,-1.367381215E-2,3.045248389E-1,6.408348083E-1,7.096418831E-1
6.225270790E0,2.512928843E-2,2.454627454E-1,5.855016708E-1,6.353704802E-1
6.230181676E0,6.879654527E-2,1.916911900E-1,5.376758575E-1,5.749554807E-1
6.235093290E0,1.003105938E-1,1.648279428E-1,4.806661606E-1,5.179482830E-1
6.240004124E0,1.292676032E-1,1.860787421E-1,4.121780396E-1,4.703468378E-1
6.244914124E0,1.918916404E-1,2.268379033E-1,3.228435516E-1,4.387548232E-1
6.249825009E0,2.123982906E-1,2.798120975E-1,2.555913925E-1,4.344361906E-1
6.254736624E0,2.035409808E-1,3.045342565E-1,2.316293716E-1,4.333845983E-1
6.259647457E0,1.347629130E-1,3.223679662E-1,2.268581390E-1,4.165894425E-1
6.264557457E0,4.003760219E-2,3.353891373E-1,3.028516769E-1,4.536606895E-1
6.269468342E0,-5.181646347E-2,3.218571544E-1,4.399509430E-1,5.475708228E-1
6.274379957E0,-1.235550344E-1,3.170799911E-1,5.047111511E-1,6.087190759E-1
6.279290842E0,-1.700603664E-1,2.565874159E-1,5.214939117E-1,6.055687659E-1
6.284200790E0,-1.887526512E-1,1.855419278E-1,5.025787354E-1,5.680129889E-1
6.289111676E0,-1.652651727E-1,1.395270377E-1,4.648933411E-1,5.127437861E-1
6.294023342E0,-1.308683753E-1,9.216152877E-2,4.062185287E-1,4.366162756E-1
6.298934176E0,-5.092474818E-2,3.384710848E-2,3.908081055E-1,3.955628042E-1
6.303844124E0,3.549167514E-2,-1.851908118E-2,3.470649719E-1,3.493661548E-1
6.308755061E0,1.635839343E-1,-1.140752435E-1,1.541357040E-1,2.520529309E-1
6.313666676E0,2.784031630E-1,-2.044397295E-1,-1.107625961E-1,3.627289302E-1
6.318577509E0,3.493792117E-1,-2.698847353E-1,-3.781805038E-1,5.813123923E-1
6.323487509E0,3.817436695E-1,-2.767930329E-1,-6.291103363E-1,7.862076237E-1
6.328398395E0,3.260154128E-1,-2.701199353E-1,-8.114662170E-1,9.152749588E-1
6.333310009E0,2.423972189E-1,-2.946764529E-1,-9.353237152E-1,1.010158936E0
6.338220842E0,1.234012246E-1,-3.261712790E-1,-9.916982651E-1,1.051228336E0
6.343130842E0,-9.908393025E-3,-3.407546878E-1,-1.042894363E0,1.097196695E0
6.348041728E0,-2.027061880E-1,-3.505063057E-1,-1.088958740E0,1.161798436E0
6.352953342E0,-3.714084625E-1,-3.462163210E-1,-1.132304192E0,1.240936247E0
6.357864176E0,-5.232200623E-1,-3.328746557E-1,-1.172947884E0,1.326789926E0
6.362774176E0,-7.315899134E-1,-2.467597127E-1,-1.108813286E0,1.351140651E0
6.367685061E0,-8.914729953E-1,-1.789936721E-1,-9.146490097E-1,1.289707582E0
6.372596728E0,-8.087638021E-1,-1.678725034E-1,-7.197389603E-1,1.095583970E0
6.377507561E0,-5.790638924E-1,-1.729080677E-1,-4.504947662E-1,7.537623801E-1
6.382417509E0,-3.157033920E-1,-1.139349490E-1,-2.191095352E-1,4.008226450E-1
6.387328395E0,-1.566696614E-1,6.283573806E-2,1.036548615E-2,1.691187633E-1
6.392240061E0,-1.172455773E-1,2.420580238E-1,2.878227234E-1,3.939296033E-1
6.397150895E0,-1.622583568E-1,3.285127580E-1,4.466943741E-1,5.777406601E-1
6.402060842E0,-2.358172536E-1,4.006206989E-1,5.663280487E-1,7.326896889E-1
6.406971780E0,-2.263477892E-1,3.250862658E-1,7.301502228E-1,8.306827010E-1
6.411883395E0,-1.490814835E-1,1.573959887E-1,8.262186050E-1,8.541873151E-1
6.416794228E0,1.412564516E-2,-4.576876760E-3,9.002256393E-1,9.003480901E-1
6.421704228E0,2.005945146E-1,-1.370826215E-1,9.120130539E-1,9.438207536E-1
6.426615113E0,3.869724274E-1,-1.501021385E-1,7.624025345E-1,8.680644769E-1
6.431526728E0,5.959334373E-1,-1.678021252E-1,5.334596634E-1,8.172352338E-1
6.436437561E0,7.446767688E-1,-2.346117496E-1,8.097171783E-2,7.849475028E-1
6.441347561E0,1.132332683E0,-6.592111588E-1,-1.117974281E0,1.722382986E0
6.446258447E0,1.533751130E0,-1.064913750E0,-8.087854385E-1,2.034838497E0
6.451170061E0,1.447054625E0,-9.932191372E-1,-2.952518463E-1,1.779782288E0
6.456080895E0,1.325043440E0,-8.312546611E-1,-5.427083969E-1,1.655674133E0
6.460990895E0,1.219948053E0,-5.714891553E-1,-6.535444260E-1,1.497328763E0
6.465901780E0,9.051023722E-1,-2.903095186E-1,-8.694601059E-1,1.288196723E0
6.470813395E0,4.821810722E-1,-4.981903732E-2,-9.679994583E-1,1.082591093E0
6.475724228E0,5.950179696E-2,9.948648512E-2,-9.517297745E-1,9.587635726E-1
6.480634228E0,-3.373555839E-1,1.473968625E-1,-6.749057770E-1,7.687863376E-1
6.485545113E0,-6.401622891E-1,1.264569908E-1,-4.008159637E-1,7.658019090E-1
6.490456728E0,-9.073204398E-1,1.096490920E-1,-6.244277954E-2,9.160526211E-1
6.495367613E0,-1.154786348E0,9.096522629E-2,1.727447510E-1,1.171173314E0
6.500277561E0,-1.388816833E0,8.174052835E-2,3.646211624E-1,1.438208018E0
6.505188447E0,-1.591992617E0,5.055032670E-2,4.869108200E-1,1.665556356E0
6.510100113E0,-1.716410637E0,-1.452395320E-2,5.373039246E-1,1.798602771E0
6.515010947E0,-1.772144675E0,-6.764407456E-2,4.800348282E-1,1.837254992E0
6.519920895E0,-1.742718697E0,-6.053191423E-2,3.271961212E-1,1.774201192E0
6.524831780E0,-1.713730574E0,3.135523200E-2,8.364582062E-2,1.716057182E0
6.529743447E0,-1.617283225E0,1.466355920E-1,-1.668825150E-1,1.632469541E0
6.534654280E0,-1.428901672E0,2.262811661E-1,-3.909626007E-1,1.498604321E0
6.539564228E0,-1.120127678E0,2.544207573E-1,-5.408277512E-1,1.269610410E0
6.544475165E0,-6.817171574E-1,1.979751587E-1,-5.926599503E-1,9.247584889E-1
6.549386780E0,-2.036510110E-1,1.121381819E-1,-5.058727264E-1,5.567368512E-1
6.554297613E0,3.007809222E-1,6.602239609E-2,-3.427371979E-1,4.607568846E-1
6.559207613E0,7.491392493E-1,5.202662945E-2,-1.917552948E-1,7.750396623E-1
6.564118499E0,1.138646603E0,8.139523864E-2,-5.526447296E-2,1.142889073E0
6.569030113E0,1.416126251E0,9.387707710E-2,7.397174835E-2,1.421160893E0
6.573940947E0,1.568699002E0,1.654748321E-1,2.534122467E-1,1.597628319E0
6.578850947E0,1.629635692E0,1.880505979E-1,3.371753693E-1,1.674742591E0
6.583761832E0,1.650084972E0,2.471603155E-1,3.086338043E-1,1.696798003E0
6.588673447E0,1.659556508E0,2.394138575E-1,2.803030014E-1,1.700004874E0
6.593584280E0,1.572329402E0,2.602035701E-1,2.761077881E-1,1.617455148E0
6.598494280E0,1.453431964E0,2.713072300E-1,2.218856812E-1,1.495093757E0
6.603405165E0,1.336608887E0,1.892283261E-1,4.596233368E-2,1.350719516E0
6.608316780E0,1.309989095E0,-4.466533661E-3,-1.462965012E-1,1.318140374E0
6.613227613E0,1.289559603E0,-2.107269466E-1,-3.070716858E-1,1.342260346E0
6.618137613E0,1.239100933E0,-3.021636605E-1,-4.674987793E-1,1.358392104E0
6.623048499E0,1.101847053E0,-3.022403121E-1,-7.089357376E-1,1.344621141E0
6.627960113E0,8.716742992E-1,-2.321699262E-1,-1.017011642E0,1.359423275E0
6.632870947E0,6.394872069E-1,-2.042805552E-1,-1.092763901E0,1.282500439E0
6.637780947E0,4.332596064E-1,-1.612415314E-1,-1.048828125E0,1.146190714E0
6.642691832E0,4.031294584E-1,-1.894033551E-1,-9.116125107E-1,1.014605520E0
6.647603447E0,4.866016507E-1,-1.933392286E-1,-7.625055313E-1,9.249734640E-1
6.652514332E0,4.568014741E-1,-1.709238291E-1,-7.091264725E-1,8.606642179E-1
6.657424280E0,2.634145617E-1,-1.343160868E-1,-6.485090256E-1,7.127355742E-1
6.662335165E0,2.104699612E-2,-1.073247194E-1,-6.212911606E-1,6.308440993E-1
6.667246832E0,-2.729440928E-1,-1.065428853E-1,-6.441535950E-1,7.076607366E-1
6.672157665E0,-5.420607328E-1,-9.807860851E-2,-7.027044296E-1,8.928845205E-1
6.677067613E0,-7.162601948E-1,-1.032554507E-1,-7.682666779E-1,1.055426001E0
6.681978499E0,-8.107402325E-1,-5.472302437E-2,-7.764196396E-1,1.123886912E0
6.686890165E0,-9.059028029E-1,9.082674980E-3,-7.464323044E-1,1.173841373E0
6.691800999E0,-9.043461084E-1,8.551383018E-2,-5.874357224E-1,1.081774111E0
6.696710947E0,-7.949170470E-1,2.053817511E-1,-4.286489487E-1,9.261828634E-1
6.701621832E0,-6.713401079E-1,3.228812218E-1,-2.006759644E-1,7.715054546E-1
6.706533499E0,-5.527535081E-1,4.184677005E-1,3.180503845E-3,6.932977518E-1
6.711444332E0,-4.390026331E-1,4.634007812E-1,9.925937653E-2,6.460000152E-1
6.716354332E0,-2.846937180E-1,4.289202690E-1,2.598733902E-1,5.766778036E-1
6.721265217E0,-1.945344210E-1,3.290899396E-1,3.725547791E-1,5.337985507E-1
6.726176832E0,-8.202862740E-2,1.777751446E-1,4.565229416E-1,4.967352353E-1
6.731087665E0,-3.003412485E-2,3.934586048E-2,4.089536667E-1,4.119384018E-1
6.735997665E0,-3.157424927E-2,-1.029665470E-1,4.093732834E-1,4.233031162E-1
6.740908551E0,1.163184643E-3,-1.483588219E-1,3.573236465E-1,3.869003507E-1
6.745820165E0,6.298190355E-2,-1.228116751E-1,2.241678238E-1,2.632501490E-1
6.750730999E0,1.460124254E-1,-2.369034290E-2,2.276248932E-1,2.714663013E-1
6.755640999E0,2.045805454E-1,7.011508942E-2,1.882028580E-1,2.866873577E-1
6.760551884E0,1.093049049E-1,1.516058445E-1,1.705274582E-1,2.530049571E-1
6.765463499E0,-4.671579599E-2,2.065104246E-1,1.674289703E-1,2.699284742E-1
6.770374332E0,-2.176581025E-1,1.418259144E-1,1.477537155E-1,2.988658562E-1
6.775284332E0,-4.504743218E-1,-3.899455070E-3,7.795047760E-2,4.571855174E-1
6.780195217E0,-7.512221932E-1,-1.202933788E-1,-8.270740509E-2,7.652749803E-1
6.785106832E0,-9.926053286E-1,-1.690397263E-1,-2.576589584E-1,1.039340130E0
6.790017665E0,-1.237012863E0,-2.075175047E-1,-3.608150482E-1,1.305163529E0
6.794927665E0,-1.432097793E0,-2.402102947E-1,-4.831504822E-1,1.530372328E0
6.799838551E0,-1.661598921E0,-3.027933836E-1,-7.011976242E-1,1.828735332E0
6.804750165E0,-1.942882419E0,-3.255926371E-1,-9.120025635E-1,2.170841158E0
6.809660999E0,-2.165756226E0,-3.730287552E-1,-1.137145042E0,2.474418988E0
6.814570999E0,-2.303119183E0,-4.372950792E-1,-1.364839554E0,2.712631925E0
6.819481884E0,-2.364316940E0,-4.987332821E-1,-1.513904572E0,2.851427105E0
6.824393499E0,-2.345551014E0,-5.259883404E-1,-1.572446823E0,2.872431427E0
6.829304332E0,-2.270007610E0,-5.405765772E-1,-1.528483391E0,2.789519504E0
6.834214332E0,-2.091322899E0,-5.089956522E-1,-1.398756027E0,2.566948863E0
6.839125217E0,-1.822265029E0,-4.864300489E-1,-1.223933220E0,2.248394217E0
6.844036884E0,-1.503252387E0,-4.274698496E-1,-1.228864670E0,1.988116342E0
6.848947717E0,-1.213504314E0,-3.967406750E-1,-1.123966217E0,1.700969118E0
6.853857665E0,-9.416601658E-1,-3.966349363E-1,-9.762439728E-1,1.413186270E0
6.858768551E0,-6.878346801E-1,-3.914784193E-1,-7.952451706E-1,1.121956675E0
6.863680217E0,-4.871572256E-1,-3.100510836E-1,-6.407680511E-1,8.625761023E-1
6.868591051E0,-3.318691254E-1,-1.719552279E-1,-4.792823792E-1,6.077971008E-1
6.873500999E0,-1.876267195E-1,-5.678462982E-2,-2.844762802E-1,3.454779791E-1
6.878411884E0,1.061797142E-3,-8.073568344E-3,-1.137409210E-1,1.140320439E-1
6.883323551E0,1.794596910E-1,2.405667305E-2,8.797550201E-2,2.013062174E-1
6.888234384E0,3.342174292E-1,-8.827567101E-3,1.938829422E-1,3.864839080E-1
6.893144384E0,4.929493666E-1,-7.114183903E-2,2.207260132E-1,5.447753777E-1
6.898055217E0,5.774371624E-1,-1.248345375E-1,1.517963409E-1,6.099667757E-1
6.902966884E0,7.000160217E-1,-1.436010599E-1,8.763790131E-2,7.199472875E-1
6.907877717E0,7.862128019E-1,-8.426880836E-2,4.736995697E-2,7.921336471E-1
6.912787717E0,8.596597910E-1,1.745116711E-2,-5.272960663E-2,8.614522105E-1
6.917698603E0,9.557437897E-1,1.380766630E-1,-1.791191101E-1,9.821379801E-1
6.922610217E0,1.121846914E0,1.799483299E-1,-3.532876968E-1,1.189846249E0
6.927521051E0,1.221078396E0,2.344655991E-1,-3.527917862E-1,1.292466096E0
6.932431051E0,1.231863499E0,2.968965769E-1,-2.208776474E-1,1.286243442E0
6.937341936E0,1.300064087E0,3.477329016E-1,-1.058969498E-1,1.349925540E0
6.942253551E0,1.377497554E0,3.789869547E-1,5.448436737E-2,1.429719962E0
6.947164384E0,1.332313418E0,3.757262230E-1,2.101202011E-1,1.400135614E0
6.952074384E0,1.169459701E0,2.777937651E-1,3.491077423E-1,1.251671516E0
6.956985270E0,9.253027439E-1,1.832244396E-1,4.283924103E-1,1.035990550E0
6.961896884E0,7.363553047E-1,6.087577343E-2,4.145565033E-1,8.472202128E-1
6.966807717E0,5.119926929E-1,4.485523701E-2,3.076496124E-1,5.989964891E-1
6.971717717E0,2.998971939E-1,7.539546490E-2,2.058277130E-1,3.714671594E-1
6.976628603E0,9.814250469E-2,6.186342239E-2,5.159378052E-2,1.269683128E-1
6.981540217E0,-9.504520893E-2,-1.437664032E-2,-1.933965683E-1,2.159687759E-1
6.986451051E0,-2.623511553E-1,-7.391691208E-2,-4.670038223E-1,5.407258165E-1
6.991361051E0,-3.532223701E-1,-1.067565680E-1,-6.927928925E-1,7.849363028E-1
6.996271936E0,-4.183980227E-1,-1.030412912E-1,-8.397169113E-1,9.438214366E-1
7.001183551E0,-3.658043146E-1,-9.630608559E-2,-9.603052139E-1,1.032121002E0
7.006094384E0,-2.177686691E-1,-1.555919647E-1,-1.133432388E0,1.164603380E0
7.011004384E0,-7.940995693E-2,-3.385716677E-1,-1.256200790E0,1.303448174E0
7.015915270E0,8.151499033E-1,-8.860176802E-1,-1.285987854E0,1.761607634E0
7.020826884E0,2.693214893E0,-1.780839682E0,-7.761802673E-1,3.320730679E0
7.025737717E0,1.910970688E0,-1.248260140E0,-6.121788025E-1,2.363202326E0
7.030647717E0,-3.296533823E-1,-2.664433718E-1,-2.702634811E0,2.735671462E0
7.035558603E0,-1.034123778E0,-2.661252022E-2,-3.383687019E0,3.538284621E0
7.040470217E0,-1.074560642E0,-4.711675644E-2,-2.337442875E0,2.573040955E0
7.045381051E0,-9.055199623E-1,-1.179717779E-1,-1.506734848E0,1.761855171E0
7.050291051E0,-1.151058197E0,4.930436611E-2,-1.218872070E0,1.677204525E0
7.055201936E0,-1.745975137E0,3.124117851E-1,-1.409163475E0,2.265341476E0
7.060113551E0,-1.903579831E0,3.431130648E-1,-1.522802353E0,2.461761515E0
7.065024384E0,-1.737395167E0,2.616387606E-1,-1.086441040E0,2.065756748E0
7.069934384E0,-1.618073583E0,2.245084047E-1,-6.721220016E-1,1.766441091E0
7.074845270E0,-1.749674201E0,2.200239897E-1,-5.403738022E-1,1.844389929E0
7.079756936E0,-1.684747100E0,6.951558590E-2,-6.550540924E-1,1.808950268E0
7.084667770E0,-1.200595260E0,-1.578525305E-1,-8.245954514E-1,1.465026982E0
7.089577717E0,-7.650331855E-1,-2.806482911E-1,-7.474842072E-1,1.105790160E0
7.094488603E0,-4.601575136E-1,-3.656756878E-1,-8.208818436E-1,1.009609156E0
7.099400270E0,-8.243989944E-2,-4.366159439E-1,-9.227066040E-1,1.024117814E0
7.104311103E0,4.961766005E-1,-6.038107872E-1,-9.813222885E-1,1.254500745E0
7.109221051E0,8.833678961E-1,-6.423263550E-1,-9.107179642E-1,1.422086213E0
7.114131936E0,1.074395418E0,-6.160927415E-1,-1.167817116E0,1.702261025E0
7.119043603E0,1.353744984E0,-6.355276704E-1,-1.221311569E0,1.930834755E0
7.123954436E0,1.576875687E0,-6.432802081E-1,-1.145468712E0,2.052424159E0
7.128864384E0,1.566395879E0,-5.933543444E-1,-1.126959801E0,2.018837244E0
7.133775270E0,1.520847321E0,-4.970359802E-1,-1.163383484E0,1.978252377E0
7.138686936E0,1.499290943E0,-3.923568726E-1,-1.044203758E0,1.868737204E0
7.143597770E0,1.297986150E0,-2.004413009E-1,-8.580369949E-1,1.568812368E0
7.148507770E0,7.624605894E-1,1.262131929E-1,-6.982746124E-1,1.041567739E0
7.153418603E0,9.691393375E-2,4.342833757E-1,-5.840578079E-1,7.342464736E-1
7.158330270E0,-5.055292845E-1,6.470662355E-1,-3.765459061E-1,9.033500927E-1
7.163241103E0,-9.648935795E-1,7.425940037E-1,2.236843109E-2,1.217770841E0
7.168151103E0,-1.360214353E0,6.583316326E-1,3.781633377E-1,1.557751949E0
7.173061988E0,-1.714378357E0,5.063177347E-1,5.497579575E-1,1.870209777E0
7.177973603E0,-2.041315556E0,2.983167171E-1,5.803966522E-1,2.143087104E0
7.182884436E0,-2.324520350E0,1.469403505E-1,6.328620911E-1,2.413607414E0
7.187794436E0,-2.403959751E0,6.910568476E-2,6.569070816E-1,2.493055353E0
7.192705322E0,-2.305816650E0,2.668064833E-2,6.357755661E-1,2.392010212E0
7.197616936E0,-2.166216373E0,5.776286125E-4,5.790443420E-1,2.242272521E0
7.202527770E0,-2.015859604E0,-4.026168585E-2,4.484510422E-1,2.065531235E0
7.207437770E0,-1.825165033E0,-1.528710127E-1,2.176580429E-1,1.844443539E0
7.212348655E0,-1.660770655E0,-2.601856589E-1,-5.351638794E-2,1.681879826E0
7.217260270E0,-1.415448308E0,-3.212795854E-1,-1.474027634E-1,1.458918113E0
7.222171103E0,-1.208847046E0,-3.240936399E-1,-2.005319595E-1,1.267501848E0
7.227081103E0,-1.124830365E0,-2.564543486E-1,-2.703313828E-1,1.184943560E0
7.231991988E0,-1.151350141E0,-1.422337890E-1,-3.352565765E-1,1.207573836E0
7.236903603E0,-1.093535185E0,-2.948004007E-2,-3.691310883E-1,1.154532820E0
7.241814436E0,-8.330606222E-1,1.053779125E-1,-3.243045807E-1,9.001488576E-1
7.246724436E0,-4.203301668E-1,1.974817514E-1,-2.223911285E-1,5.149119394E-1
7.251635322E0,-1.707017422E-2,2.443835735E-1,-8.719539642E-2,2.600341497E-1
7.256546936E0,2.969434261E-1,2.746304274E-1,6.225109100E-2,4.092340019E-1
7.261457770E0,5.408681631E-1,1.780163646E-1,1.900911331E-1,6.003022862E-1
7.266367770E0,7.344129086E-1,3.564661741E-2,2.700119019E-1,7.832875773E-1
7.271278655E0,9.017366171E-1,-9.525120258E-2,3.546648026E-1,9.736471847E-1
7.276190270E0,1.063615441E0,-2.267367840E-1,4.417629242E-1,1.173815087E0
7.281101103E0,1.174104333E0,-3.367868066E-1,3.663625717E-1,1.275212873E0
7.286011103E0,1.150488138E0,-3.583952785E-1,1.763515472E-1,1.217854671E0
7.290921988E0,1.038690925E0,-4.281196892E-1,1.444225311E-1,1.132706128E0
7.295833603E0,8.814860582E-1,-4.381986558E-1,2.943353653E-1,1.027457561E0
7.300744436E0,7.100088596E-1,-3.983796835E-1,5.063152313E-1,9.587356604E-1
7.305654436E0,6.159253120E-1,-3.808172047E-1,6.773691177E-1,9.915718104E-1
7.310565322E0,4.978009462E-1,-3.857772648E-1,7.547245026E-1,9.829745444E-1
7.315476936E0,2.678037882E-1,-4.205651283E-1,8.268709183E-1,9.655617078E-1
7.320387770E0,1.913809776E-2,-4.469561875E-1,9.703502655E-1,1.068510991E0
7.325297770E0,-2.171717882E-1,-3.623659313E-1,1.077490807E0,1.157350030E0
7.330208655E0,-4.176657200E-1,-1.478416324E-1,1.131662369E0,1.215303056E0
7.335120270E0,-5.307788849E-1,3.843843937E-2,1.247873306E0,1.356610308E0
7.340031103E0,-5.716027021E-1,1.528891325E-1,1.352053642E0,1.475856967E0
7.344941103E0,-6.861004829E-1,2.004296780E-1,1.281624794E0,1.467469946E0
7.349851988E0,-8.505262136E-1,1.168227792E-1,1.079872131E0,1.379552907E0
7.354763603E0,-9.508074522E-1,-2.298545837E-2,9.311580658E-1,1.331021595E0
7.359674436E0,-9.015768766E-1,-1.516415477E-1,7.852878571E-1,1.205202490E0
7.364584436E0,-7.382316589E-1,-1.732118726E-1,5.417098999E-1,9.319001828E-1
7.369495322E0,-5.551491976E-1,-1.758264303E-1,2.433309555E-1,6.311224280E-1
7.374406936E0,-4.176169634E-1,-2.089170218E-1,-1.053256989E-1,4.786896207E-1
7.379317770E0,-3.394421339E-1,-2.836326361E-1,-3.441219330E-1,5.604358476E-1
7.384227770E0,-2.179981470E-1,-3.158344924E-1,-4.468774796E-1,5.890450751E-1
7.389138655E0,-9.676516056E-2,-3.056244850E-1,-4.136962891E-1,5.233683614E-1
7.394050270E0,2.344465256E-2,-2.346235514E-1,-2.158775330E-1,3.196888672E-1
7.398961103E0,4.629707336E-2,-1.491702795E-1,8.437442780E-2,1.775224925E-1
7.403871103E0,2.239465714E-3,-6.682425737E-2,3.460302353E-1,3.524307312E-1
7.408781988E0,-9.016358852E-2,-3.350895643E-2,5.238428116E-1,5.326008018E-1
7.413693603E0,-1.526553631E-1,3.351807594E-3,5.558652878E-1,5.764556467E-1
7.418604436E0,-1.643415689E-1,2.708381414E-2,5.810470581E-1,6.044479862E-1
7.423514436E0,-1.420775652E-1,1.502513289E-1,5.109224319E-1,5.511834793E-1
7.428425322E0,-1.330885887E-1,2.844315767E-1,3.670206070E-1,4.830300407E-1
7.433336936E0,-9.145414829E-2,3.605999947E-1,3.071527481E-1,4.824303349E-1
7.438247770E0,-2.414476871E-2,3.837029934E-1,2.522602081E-1,4.598327626E-1
7.443157770E0,4.980802536E-2,3.898794651E-1,1.616582870E-1,4.249943982E-1
7.448068655E0,1.016534567E-1,3.290331960E-1,7.125663757E-2,3.516728276E-1
7.452980270E0,1.912593842E-1,1.750531197E-1,-2.223968506E-3,2.592849644E-1
7.457891103E0,2.808045149E-1,4.063707590E-2,-1.186723709E-1,3.075478485E-1
7.462801103E0,3.014084101E-1,-7.160741091E-2,-1.705236435E-1,3.536282850E-1
7.467711988E0,2.295824289E-1,-1.566687822E-1,-2.679252625E-1,3.860532933E-1
7.472623603E0,1.562470198E-1,-2.240867615E-1,-3.127794266E-1,4.152818050E-1
7.477534436E0,-1.239478588E-2,-2.284055948E-1,-3.074636459E-1,3.832187887E-1
7.482444436E0,-2.359588146E-1,-2.079480290E-1,-2.830686569E-1,4.231392318E-1
7.487355322E0,-4.593003988E-1,-1.603994966E-1,-2.802743912E-1,5.614611199E-1
7.492266936E0,-6.394608021E-1,-1.503667831E-1,-2.536125183E-1,7.041587863E-1
7.497177770E0,-7.335218191E-1,-1.134572625E-1,-1.983032227E-1,7.682779300E-1
7.502087770E0,-7.539000511E-1,-4.503011703E-2,-1.477956772E-1,7.695690747E-1
7.506998655E0,-7.395844460E-1,8.339375257E-2,-7.806205750E-2,7.483537636E-1
7.511910270E0,-6.549130678E-1,1.663877964E-1,-2.256107330E-2,6.760954276E-1
7.516821103E0,-5.258553028E-1,2.136641145E-1,-3.395557404E-2,5.686203780E-1
7.521731103E0,-3.470758200E-1,2.276628613E-1,-1.002979279E-1,4.270265537E-1
7.526641988E0,-1.086354256E-1,1.775108576E-1,-1.331319809E-1,2.470544162E-1
7.531553603E0,1.463383436E-1,1.612336636E-1,-1.492261887E-1,2.639690521E-1
7.536464436E0,3.362652063E-1,7.603234053E-2,-1.509561539E-1,3.763548408E-1
7.541374436E0,5.188051462E-1,-1.354205608E-2,-1.503190994E-1,5.403128711E-1
7.546285322E0,6.827876568E-1,-1.313249469E-1,-2.000474930E-1,7.235082760E-1
7.551196936E0,7.735980749E-1,-2.318697572E-1,-1.877536774E-1,8.291375092E-1
